2022-12-22 13:14:783 INFO  HomePage :57 - hovering on desktop tab
2022-12-22 13:33:435 INFO  ShoppingCartPage :100 - Clicking on checkout Button [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> css selector: a.btn.btn-primary]
2022-12-22 13:33:742 INFO  CheckoutPage :82 - Getting checkout text [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> xpath: //h1[contains(text(),'Checkout')]]
2022-12-22 13:33:820 INFO  CheckoutPage :88 - Getting new customer text [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> xpath: //h2[contains(text(),'New Customer')]]
2022-12-22 13:33:849 INFO  CheckoutPage :94 - Clicking on radio button [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> xpath: //div[@id='checkout-checkout']//input[@value='guest']]
2022-12-22 13:33:991 INFO  CheckoutPage :100 - Clicking on continue button [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> xpath: //input[@id='button-account']]
2022-12-22 13:33:580 INFO  CheckoutPage :131 - Enter namePriyankato first name field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-firstname]
2022-12-22 13:33:927 INFO  CheckoutPage :137 - Enter namePatelto last name field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-lastname]
2022-12-22 13:33:219 INFO  CheckoutPage :143 - Enter emailpriyankato email field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-email]
2022-12-22 13:33:565 INFO  CheckoutPage :149 - Enter telephone03562835284to field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-telephone]
2022-12-22 13:33:899 INFO  CheckoutPage :155 - Enter address10 XYZ Roadto field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-address-1]
2022-12-22 13:33:197 INFO  CheckoutPage :161 - Enter cityLondonto field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-city]
2022-12-22 13:33:480 INFO  CheckoutPage :167 - Enter psotcodeAB12CDto field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-postcode]
2022-12-22 13:33:791 INFO  CheckoutPage :173 - Enter countryUnited Statesto field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-country]
2022-12-22 13:33:114 INFO  CheckoutPage :179 - Enter regionArizonato field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> id: input-payment-zone]
2022-12-22 13:33:209 INFO  CheckoutPage :107 - Clicking on radio button [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> xpath: //div[@id='checkout-checkout']//input[@value='guest']]
2022-12-22 13:33:462 INFO  CheckoutPage :185 - Enter commentComment About Orderto field [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> name: comment]
2022-12-22 13:33:684 INFO  CheckoutPage :191 - Clicking on terms and conditions box [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> name: agree]
2022-12-22 13:33:755 INFO  CheckoutPage :113 - Clicking on radio button [[ChromeDriver: chrome on WINDOWS (48335a4f585f1ff8f35af49defe4d5b3)] -> xpath: //div[@id='checkout-checkout']//input[@value='guest']]
2022-12-22 13:33:502 INFO  HomePage :117 - Clicking on my account [[ChromeDriver: chrome on WINDOWS (b64e09c190f55d8b3599d5b1b109117d)] -> xpath: //span[contains(text(),'My Account')]]
2022-12-22 13:33:854 INFO  LoginPage :44 - Getting returning customer text [[ChromeDriver: chrome on WINDOWS (b64e09c190f55d8b3599d5b1b109117d)] -> xpath: //input[@value='Login']]
2022-12-22 13:34:734 INFO  HomePage :117 - Clicking on my account [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //span[contains(text(),'My Account')]]
2022-12-22 13:34:178 INFO  RegisterPage :62 - Enter first namePriyato field [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: firstname]
2022-12-22 13:34:255 INFO  RegisterPage :68 - Enter last namePatelto field [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: lastname]
2022-12-22 13:34:338 INFO  RegisterPage :74 - Enter emailpatelpriya4@gmail.comto email field [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: email]
2022-12-22 13:34:434 INFO  RegisterPage :79 - Enter telephone02756876567to field [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: telephone]
2022-12-22 13:34:510 INFO  RegisterPage :85 - Enter passwordpriyapassword1to field [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: password]
2022-12-22 13:34:586 INFO  RegisterPage :91 - Enter emailpriyapassword1to email field [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: confirm]
2022-12-22 13:34:656 INFO  RegisterPage :97 - Clicking on subscribe [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: newsletter]
2022-12-22 13:34:708 INFO  RegisterPage :103 - Clicking on privacy policy [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: agree]
2022-12-22 13:34:758 INFO  RegisterPage :109 - Clicking on continue [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //input[@type='submit']]
2022-12-22 13:34:200 INFO  RegisterPage :113 - getting account creation message
2022-12-22 13:34:251 INFO  RegisterPage :117 - Clicking on continue [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //a[@class='btn btn-primary']]
2022-12-22 13:34:522 INFO  HomePage :117 - Clicking on my account [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //span[contains(text(),'My Account')]]
2022-12-22 13:34:946 INFO  RegisterPage :121 - Clicking on continue [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //a[text()='Continue']]
2022-12-22 13:34:366 INFO  HomePage :117 - Clicking on my account [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //span[contains(text(),'My Account')]]
2022-12-22 13:34:721 INFO  LoginPage :33 - Enter emailpatelpriya4@gmail.comto  field [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: email]
2022-12-22 13:34:825 INFO  RegisterPage :85 - Enter passwordpriyapassword1to field [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> name: password]
2022-12-22 13:34:908 INFO  LoginPage :49 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //input[@value='Login']]
2022-12-22 13:34:288 INFO  AccountPage :59 - Getting my account text [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //div[@id='content']/h2[text()='My Account']]
2022-12-22 13:34:318 INFO  HomePage :117 - Clicking on my account [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //span[contains(text(),'My Account')]]
2022-12-22 13:34:785 INFO  LogoutPage :22 - Getting logout text [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //h1[contains(text(),'Account Logout')]]
2022-12-22 13:34:820 INFO  RegisterPage :121 - Clicking on continue [[ChromeDriver: chrome on WINDOWS (1f70f6b4d45e7d69c3116dc51cf9ce80)] -> xpath: //a[text()='Continue']]
2022-12-22 13:34:137 INFO  HomePage :117 - Clicking on my account [[ChromeDriver: chrome on WINDOWS (501a8ced1eadf252ab1e32a2d50ba608)] -> xpath: //span[contains(text(),'My Account')]]
2022-12-22 13:35:631 INFO  HomePage :117 - Clicking on my account [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> xpath: //span[contains(text(),'My Account')]]
2022-12-22 13:35:562 INFO  RegisterPage :62 - Enter first namePriyato field [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> name: firstname]
2022-12-22 13:35:638 INFO  RegisterPage :68 - Enter last namePatelto field [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> name: lastname]
2022-12-22 13:35:728 INFO  RegisterPage :74 - Enter emailpatelpriya103@gmail.comto email field [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> name: email]
2022-12-22 13:35:826 INFO  RegisterPage :79 - Enter telephone02756876567to field [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> name: telephone]
2022-12-22 13:35:900 INFO  RegisterPage :85 - Enter passwordpriyapassword1to field [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> name: password]
2022-12-22 13:35:974 INFO  RegisterPage :91 - Enter emailpriyapassword1to email field [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> name: confirm]
2022-12-22 13:35:53 INFO  RegisterPage :97 - Clicking on subscribe [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> name: newsletter]
2022-12-22 13:35:104 INFO  RegisterPage :103 - Clicking on privacy policy [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> name: agree]
2022-12-22 13:35:161 INFO  RegisterPage :109 - Clicking on continue [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> xpath: //input[@type='submit']]
2022-12-22 13:35:577 INFO  RegisterPage :113 - getting account creation message
2022-12-22 13:35:624 INFO  RegisterPage :117 - Clicking on continue [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> xpath: //a[@class='btn btn-primary']]
2022-12-22 13:35:878 INFO  HomePage :117 - Clicking on my account [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> xpath: //span[contains(text(),'My Account')]]
2022-12-22 13:35:325 INFO  LogoutPage :22 - Getting logout text [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> xpath: //h1[contains(text(),'Account Logout')]]
2022-12-22 13:35:366 INFO  RegisterPage :121 - Clicking on continue [[ChromeDriver: chrome on WINDOWS (d7ead3ced2e8e2024abce4ef51605aa7)] -> xpath: //a[text()='Continue']]
2022-12-22 13:35:649 INFO  HomePage :57 - hovering on desktop tab
2022-12-22 13:35:464 INFO  DesktopPage :37 - Getting desktop text [[ChromeDriver: chrome on WINDOWS (2ef2c17f4d9b4ec97bacd1ef5e7b58e7)] -> xpath: //h2[contains(text(),'Desktops')]]
2022-12-22 13:35:488 INFO  DesktopPage :37 - Getting desktop text [[ChromeDriver: chrome on WINDOWS (2ef2c17f4d9b4ec97bacd1ef5e7b58e7)] -> xpath: //h2[contains(text(),'Desktops')]]
2022-12-22 13:35:266 INFO  HomePage :61 - hovering on laptop and notebook tab
2022-12-22 13:35:818 INFO  LaptopAndNoteBookPage :34 - getting laptop and notebook text [[ChromeDriver: chrome on WINDOWS (1c4289c88782b60961cbfc5f703afbf5)] -> id: input-sort]
2022-12-22 13:35:852 INFO  LaptopAndNoteBookPage :34 - getting laptop and notebook text [[ChromeDriver: chrome on WINDOWS (1c4289c88782b60961cbfc5f703afbf5)] -> id: input-sort]
2022-12-22 13:35:820 INFO  HomePage :65 - hovering on components tab
2022-12-22 13:35:516 INFO  ComponentsPage :21 - Getting components text [[ChromeDriver: chrome on WINDOWS (6a567c3c8ed4a163a783a09e1cd9bad7)] -> xpath: //a[text()='Components']]
2022-12-22 13:35:540 INFO  ComponentsPage :21 - Getting components text [[ChromeDriver: chrome on WINDOWS (6a567c3c8ed4a163a783a09e1cd9bad7)] -> xpath: //a[text()='Components']]
